user_id,FD12_words,FD14_words,FD16_words,ref_dat_score
1ebd1801-8ecd-4fba-aeee-e094e560ecbb,"['face', 'uterus', 'butterfly', 'bow', 'scorpion']","['face', 'bull', 'heart', 'person']","['face', 'duck', 'chicken']",89.05606978917906
62377def-d8eb-41ac-89ec-695508dc6da6,"['arm', 'face', 'man', 'person', 'silhouette']","['rabbit', 'head', 'animal', 'man', 'creature', 'blob', 'pair', 'guy', 'europe', 'face']","['wolf', 'face', 'animal', 'pig', 'person', 'body', 'bust', 'crocodile']",84.94069589554177
62e62271-f365-4361-8fd6-4d6c98971d40,"['ostrich', 'egg', 'face', 'ankle', 'tail', 'wound', 'hunger', 'trade', 'skull', 'africa', 'insert', 'inception', 'island', 'talking', 'hat', 'eating', 'lizard', 'formula', 'crocodile', 'fish', 'archipelago', 'fin', 'distance', 'communication', 'man', 'woman', 'nose', 'balls', 'hammer', 'teeth', 'foot', 'shark', 'boob', 'star', 'chasm', 'zebra', 'waterfall', 'afro', 'stalking', 'realization', 'soul', 'exchange', 'islands', 'rift', 'lever']","['tounge', 'spy', 'frog', 'dog', 'rock', 'genie', 'finger', 'river', 'arrows', 'leak', 'california', 'cowboy', 'leg', 'limit', 'plant', 'parrot', 'communication', 'standard', 'invasion', 'overcast', 'snakes', 'eels', 'swarm', 'nest', 'coil', 'bone', 'dragon', 'lizard', 'woman', 'bay', 'foot', 'lobster', 'crane', 'flower', 'coast', 'elephant', 'rat', 'beer', 'fish', 'tree', 'basketball', 'counting', 'evolution', 'arrow', 'gnome', 'smuggler', 'jewels', 'underworld']","['tracks', 'fighting', 'continents', 'canopy', 'rust', 'arrow', 'bird', 'train', 'foot', 'conductor', 'fist', 'hand', 'ghost', 'skull', 'crevices', 'woman', 'umbrella', 'lamp', 'jacket', 'ufo', 'face', 'antartica', 'colon', 'crater', 'dog', 'cat', 'mouse', 'trex', 'squire', 'jellyfish', 'eel', 'tiger', 'whale', 'death', 'teapot', 'change', 'decomposition', 'elephant', 'love', 'ship', 'turtle', 'tragedy', 'relationship', 'consumption', 'predation', 'defense', 'farm', 'mushroom']",91.0510548739694
2f6970a0-9339-48de-8deb-5b64f43603a7,"['River', 'Lake', 'Peninsula', 'Flow', 'Seahorse', 'Duck', 'Bowtie', 'Face', 'Ninja', 'Faces', 'Beard', 'Instanbul', 'Fish', 'Bear', 'Handshake', 'Dinosaur', 'Australia', 'Hand', 'Signal', 'Tasmania', 'Boxer']","['Denmark', 'Boar', 'Pig', 'Rhino', 'Spill', 'Wizard', 'Cat', 'Dog', 'Island', 'Nose', 'Man', 'Africa', 'Bird', 'Fish', 'Arm', 'Distress']","['Continent', 'Spill', 'Paint', 'Oil', 'Static', 'Radiation', 'Smile', 'Archipelago', 'Frankenstein', 'Quebec', 'Bear', 'Whale', 'Deagon', 'Ghost', 'Dragon', 'Monster', 'Map']",83.28651422191234
f9a42e20-60b2-4e5b-b9b5-e097e6b0742a,"['Heart', 'Elf', 'Clover', 'Gru', 'Dinosaur', 'Man', 'Legs', 'Mouse']","['Horse', 'Man', 'Leaf', 'Pokemon', 'Woman', 'Claw', 'Fairy', 'Lady']","['Elephant', 'Man', 'Smiley', 'Gengar', 'Australia', 'Hawaii', 'UK', 'Eyes', 'Smile', 'Horse']",84.12844041096312
2193a71d-de6d-47bf-8533-014ccbd2f5c6,"['dog', 'maid', 'wolf', 'turtle', 'cat', 'pinch', 'Elephant', 'kiss', 'screamer', 'cross', 'peninsula', 'moose', 'duck', 'hook', 'snoopy', 'greenland', 'worm', 'Scrooge']","['gerbil', 'teeth', 'fist', 'paw', 'candlestick', 'bat', 'axe', 'mitt', 'rhino']","['mitt', 'shovel', 'heart', 'michigan', 'Spain', 'hook', 'Okay', 'raccoon', 'cat', 'chomp', 'Elk', 'Lady', 'leotard']",78.74603635143666
be5a19f9-fe4d-4a4d-915c-f5173064329b,"['Teapot', 'Penis', 'Snout', 'Bear', 'Mower', 'Bust', 'Farmer', 'Arch', 'Lever', 'Pig', 'Lion', 'Fish', 'Chef', 'Hat', 'Pack', 'Bun', 'Gown', 'Woman', 'Bat', 'Hair', 'Kneel', 'Nose', 'Eyebrow', 'Potato', 'Dance', 'Bird', 'Witch']","['Rabbit', 'Pikachu', 'Toast', 'Tree', 'Mushroom', 'Penguin', 'Ear', 'Puppy', 'Teapot', 'Dress', 'Bonnet', 'Dreidel', 'Ball', 'Hat', 'Hydrant', 'Dog', 'Head', 'Shark', 'Peanut', 'Tornado', 'Plume', 'Butler', 'Tray', 'Shackle', 'Bird', 'Eye']","['Crab', 'China', 'Cloud', 'Seahorse', 'Dog', 'Tongue', 'Heart', 'Dragon', 'Teapot', 'Baby', 'Candle', 'Flame', 'Dancer', 'Mushroom', 'Frog', 'Claw', 'Embryo', 'Lake', 'Train', 'Rabbit', 'Ghost', 'Cowboy', 'Horse', 'Dwarf', 'Fairy']",
5e3a2c8b-9174-48ae-9fd1-723f66305213,"['Submarine', 'Middle East', 'Country', 'Duck', 'Anchor', 'Sheep', 'Execution', 'Mountain', 'Decapitation', 'Creepy', 'Eye', 'Gunman', 'Mount Rushmore', 'Memorial', 'Vengence', 'Person', 'Cave', 'Teeth', ""The image didn't load something went wrong"", 'Beetle', 'Island', 'Sri Lanka', 'Gaping', 'Mouth', 'Beheaded', 'Sitting']","['Flying Man', 'Wingsuit', 'Dead', 'Fish', 'Creepy', 'Shady', 'Face', 'Twisted', 'Hero', 'Gun', 'Shooting', 'Falling', 'Man', 'Executed', 'Explosion', 'Head Wound', 'Men', 'Eating', 'Mouse', 'Cartoon', 'Pirate', 'Rifle', 'Faces', 'Scary', 'Wall', 'South America', 'Countries', 'Map', 'Lakes', 'Dinosaur']","['Russia', 'Map', 'Country', 'Horses', 'War', 'Battle', 'Men', 'Laughing', 'Meat', 'Chunks', 'Gore', 'Head', 'Skull', 'Zomboss', 'Dancing', 'Figure', 'Eyes', 'Text', 'Demented', 'Straight', 'Cursed', 'Stuck', 'Face', 'Faces', 'Wall', 'Kanye']",87.61079018669469
458e1657-01a0-4463-90ac-7e0be824b454,"['map', 'waterway']",['map'],['map'],92.11817782682677
e407eb4e-6846-4cf5-97da-fbe6c4443962,"['Americas', 'wolf', 'crocodile', 'head', 'growl', 'peru', 'lips', 'inlet', 'coastline', 'malta', 'italy', 'mirror', 'gibraltar', 'lay', 'dinosaur', 'hat', 'boy', 'arm', 'nose', 'sunglasses', 'snake', 'ghost', 'person', 'dragons', 'mouth', 'dog', 'estonia', 'ghana']","['birds', 'Iceland', 'horse', 'gorilla', 'pope', 'stare', 'boy', 'cat']","['Greece', 'Iraq', 'paint', 'fetus', 'splotch', 'child', 'cat', 'shovel']",89.16226753831974
297e893e-9eda-4b1e-a429-3b3d666c1a2b,"['sleep', 'animal', 'handshake', 'Mediterannian', 'dog']","['Europe', 'man', 'Klansman', 'Fawn', 'hippopotamus', 'fetus']","['anger', 'woman', 'suicide', 'dragon', 'giraffe']",83.56646648705161
25cdb6d5-9315-41bd-91e7-14d46c4102e7,"['boar', 'woman', 'spain', 'thumb', 'trophy', 'faces']","['potato', 'australia', 'waiter', 'cat']","['ghost', 'landmass', 'face', 'boot', 'jester', 'magician', 'joker', 'smoker', 'eyes', 'tea', 'europe', 'princess', 'strap-on', 'bone', 'torture', 'foetus', 'australia', 'bear', 'horse', 'finger', 'demon', 'fire']",88.16112825214597
d7923ff7-6c09-4f9a-9ef9-b15aed33c4a8,"['face', 'person', 'gryphon']","['devil', 'dog', 'ship', 'squirrel']","['goat', 'mouse', 'dog', 'face', 'wolf', 'hog', 'chicken', 'skull', 'chick', 'mountain']",90.32084775112924
481a6e7d-3317-49fb-8ca5-d42fc779e770,"['Island', 'Man', 'Person', 'People', 'Animal', 'Trigger', 'Hand', 'Woman', 'Astronaut', 'Head']","['Person', 'Foot', 'Bag', 'Face', 'Fingers', 'Dog', 'Bears']","['Woman', 'Butterfly', 'Frog', 'Horse', 'Skull', 'Cross', 'Head', 'Eye']",82.84225190679233
61b14ace-f671-486f-a32a-6fcdd910d6a9,"['hairdo', 'kiss', 'woman', 'baby', 'ethnicity', 'fight', 'beast', 'attack', 'dominance', 'animal', 'food', 'bear', 'encounter', 'enemy', 'island', 'beach', 'water', 'mass', 'secluded', 'eye', 'beard', 'laugh', 'mouth', 'joke', 'space', 'earth', 'continents', 'distance', 'puppy', 'meeting', 'playtime', 'outdoors', 'europe', 'asia', 'telescope', 'cat', 'eyes', 'back', 'head', 'reading', 'blanket', 'quiet', 'italy', 'girl', 'toddler', 'hair', 'dog', 'play', 'clouds', 'wind', 'nature', 'relaxation', 'peace', ""do you have time to touch base on 10-207 ISF financial report today?   Peggy Lenahan :spiral_calendar_pad:  3:07 PM Sure!  Have Robyn and Carly made progress?   Daniela Franco   3:08 PM no idea we are gonna get an update from them on Monday 3:08 I'm free now until our 4:30pm development meeting lmk when works for you         Peggy Lenahan :spiral_calendar_pad:  3:09 PM 3:30 would be great   Daniela Franco   3:09 PM perfect thanks so much see you shortly   Peggy Lenahan :spiral_calendar_pad:  3:27 PM Hi - I need a few minutes to wrap up what I am doing.  OK to start meeting at 3:45?"", 'women', 'dance', 'expression', 'movement', 'same', 'treetops', 'outside', 'blob', 'horse', 'hay', 'meal', 'nightsky', 'couple']","['map', 'continents', 'black', 'water', 'land', 'bears', 'anger', 'fight', 'mask', 'kissing', 'eyes', 'sky', 'cupids', 'woman', 'profile', 'hair', 'conversation', 'lips', 'shapes', 'darkness', 'nothingness', 'dots', 'italy', 'wind', 'silouette', 'landmass', 'space', 'apples', 'shapeless', 'heart']","['treetops', 'clouds', 'ground', 'sky', 'breeze', 'ocean', 'fish', 'sonar', 'reef', 'blank', 'whisper', 'fright']",81.73365956615834
7f795b06-3b98-4499-82e2-86656d166b62,"['cyprus', 'china', 'egg', 'nugget', 'boot', 'NESSIE', 'mitt', 'beak', 'rabbit', 'warthog', 'turtle', 'child']","['spade', 'europe', 'britain', 'alligator', 'chef', 'smile', 'boat', 'sheep', 'worm']","['beetle', 'crab', 'japan', 'pickaxe', 'cowboy', 'ghost', 'egg', 'turtle', 'grinch']",
24307a75-4128-44d7-85db-22e63b31c34c,"['phone', 'mouse', 'nothing', 'mermaid', 'ocean', 'sun', 'sleeping', 'fire', 'duck', 'hike', 'forest', 'snow', 'pinecone', 'waltz', 'umbrella', 'grab', 'king', 'bowl', 'reach', 'people', 'birds', 'walk', 'hunch', 'jump', 'spit', 'face', 'fight', 'dance', 'skirt', 'onlooker', 'skull', 'flare', 'wisp', 'scream', 'luigi', 'impression', 'husk', 'tower', 'smile', 'lovers', 'beg', 'lost', 'floating', 'decapitate', 'void', 'growl', 'grimace', 'broccoli', 'hate', 'pain', 'faces', 'sweat', 'suicide', 'mother', 'infant', 'robot', 'intruder', 'molotov', 'weapon', 'princess', 'escape', 'monster', 'tunnels', 'reaching', 'pig', 'embrace', 'kiss', 'snout', 'scattered']","['man', 'paper', 'reading', 'nothing', 'bunny', 'walking', 'apple', 'wings', 'kiss', 'nose', 'detective', 'dog', 'elegant', 'person', 'coat']","['tree', 'leaves', 'nothing', 'mold', 'growth', 'pet', 'hug', 'narwhal', 'doll', 'face', 'burning', 'suffering']",84.53226604809363
5cc6d890-977e-48ee-b355-3bba937feca5,"['pompadour', 'chicken', 'kissing', 'sofa', 'ventriloquist', 'god', 'dwarf', 'australia', 'atrocity']","['face', 'breakdancer', 'fish', 'footballer', 'love', 'claw', 'salt', 'america', 'curiosity', 'hawaii', 'teapot', 'rooster', 'cliff', 'chicken', 'apple', 'witch', 'boy', 'girl', 'smoke', 'samurai', 'australia', 'god', 'offering', 'connection', 'incognito', 'handshake', 'hook', 'severence', 'wolf', 'animatronic', 'gardening']","['hat', 'bell', 'person', 'pig', 'bird', 'britain', 'witch', 'smoker', 'gremlin', 'australia', 'apple', 'birds', 'girl']",90.46179267267387
4f123d9a-a551-4c77-92fa-7f11f52d1b99,"['grandma', 'snake', 'stalagtite', 'lever', 'lion', 'eclipse', 'scuba diver', 'ship mast', 'fish']","['chicken', 'tamandua', 'sumo wrestler', 'funeral', 'bird', 'rabbit', 'hippo']","['UK', 'bee', 'kangaroo', 'turlte', 'dragon']",93.13745288222674
581f6998-cfa9-45bf-bb99-ba21d1a1635f,"['woman', 'worm', 'butler', 'vase', 'peep']","['peasant', 'discord', 'boot', 'dragon', 'hand', 'agony', 'man', 'tree', 'dogs', 'face', 'kiss', 'yelling', 'dog', 'squirtle']","['heart', 'face', 'man']",82.00987352146988
2f01cd9e-7334-4eaf-ab95-be7cfafbbec5,"['triangle', 'cow', 'face', 'tanzania', 'camping', 'tree', 'spain', 'grandma', 'man', 'emoticon', 'dog', 'nose', 'yell', 'muppet', 'child', 'eating', 'snarl', 'grinch', 'woman', 'girl', 'burglar', 'wonder', 'pain']","['pangea', 'horse', 'greece', 'upset', 'forlorn', 'man', 'blob', 'ghost', 'skull', 'pipe', 'kissing', 'suprise', 'laughing', 'guy', 'face']","['letter', 'airplane', 'cigar', 'hands', 'hamster', 'laughing', 'cheery', 'guffaw', 'skull', 'reindeer', 'woman', 'creature', 'jazz', 'eagle', 'smirk', 'boot', 'upset', 'man']",81.78920708596706
825a3000-bd59-483b-8288-5e8153b17e64,"['country', 'ships', 'beggar', 'continent', 'phallus', 'president', 'river', 'screwdriver', 'vase', 'woman', 'fist', 'sneaker']","['lake', 'woman', 'face', 'monster', 'smoke', 'leg', 'shoe', 'bird', 'country', 'boot', 'continent', 'dog']","['country', 'Russia', 'face', 'bugs', 'dog', 'clowns', 'lollipop', 'ladle']",91.61295041308871
72ba06fa-500c-4be5-a10f-92069419cc42,"['chicken', 'esophagus', 'ravine', 'dinosaurs', 'screaming', 'top', 'seahorse', 'penis', 'Dumbo', 'gasping']","['boot', 'Hawaii', 'Mediterranean', 'ghost']","['face', 'gun', 'hamster', 'monkey', 'dog', 'screaming', 'demon', 'unicorn', 'Ohio', 'pregnant', 'dragon', 'Faun', 'wizard', 'Africa', 'bust']",93.33416629316551
a999e207-447b-4b61-aaa1-fd37ac35f355,"['Face', 'Woman', 'Demon', 'Bird', 'Elephant', 'Man', 'Creature', 'Bear', 'Pig', 'Stomach', 'Church', 'Island']","['Continent', 'Lake', 'Lamb', 'Cloud', 'Creature', 'Crocodile', 'Seahorse', 'Man', 'Dog', 'Mouse', 'Bird', 'Demon', 'Head']","['Cook', 'Cat', 'Mouse', 'Demon', 'Astronaut', 'Dogs', 'Chick', 'Dragon', 'Dog', 'Rhino']",86.49579299879926
0bd979b0-1ab5-41e5-b665-94c7a9740a24,"['eel', 'fish', 'person', 'creature']","['map', 'dog', 'man standing on one leg', 'heart', 'creature', 'person']","['england', 'paw', 'evil face', 'face', 'creature', 'heart']",77.20554215123965
04bc5473-f93b-4f6d-ac21-71d57a5ae025,"['dog', 'woman', 'musician', 'animal', 'cat']","['fisherman', 'boar', 'dogs', 'dancer', 'clown', 'mountains', 'cat', 'seahorses']","['battle', 'piggybank', 'kissing', 'pig', 'animals', 'demon', 'animal', 'animal bones', 'cat', 'cliffs', 'explorer', 'family', 'texas', 'hummingbird', 'bird', 'wolf', 'apple', 'the grinch', 'australia', 'cave', 'bat', 'insect', 'queen', 'throne', 'whip', 'monster', 'attack', 'rubble']",89.35186452595406
cb9d61bd-f3e0-4b18-8a98-e18c6998236e,"['cliff', 'blob', 'face', 'Island', 'land', 'picture', 'map', 'detail', 'rotation']","['world', 'previous', 'Blob', 'map', 'partial', 'cleaner', 'similar', 'mass', 'land', 'Map']","['blobs', 'overlay', 'wider', 'splotch', 'image', 'splotchy', 'inverted', 'space', 'flipped', 'chaotic']",79.94015018145244
4ee801bf-ae2c-428e-ac62-14d2ddc2d016,"['baby', 'smoker', 'troll', 'missile', 'chef', 'bear', 'pig', 'bra', 'witch']","['octopus', 'skull', 'falling', 'duck', 'dragon', 'ghost', 'praying', 'angel']","['wolf', 'ghost', 'man', 'skull', 'bear', 'corpse', 'woman', 'clown', 'dancer', 'soldier']",
41d403e9-68a1-4ec7-9e48-145e74ee5efc,"['Italy', 'Rabbit', 'Island', 'Face', 'Puppies', 'Elephant', 'Clouds', 'Lake', 'Boot', 'Chef', 'Hat', 'Syria', 'Bear', 'Dog', 'Whale', 'Dragon', 'Monster', 'Cloud', 'Shadow', 'Boy', 'Hand', 'River', 'Butterfly', 'Axe', 'Mouth', 'Lizard']","['Llama', 'Australia', 'Cloud', 'Bag', 'Woman', 'Dog', 'Chicken', 'Mouth', 'Sheep', 'Ghost', 'Coconut', 'Rabbit', 'Baby', 'Boot', 'Hand', 'Foot', 'Heart', 'Face', 'Statue', 'Iceland', 'Cowboy', 'Liver', 'Peninsula', 'Vacuum', 'Plane', 'Hammer', 'Doll']","['Fish', 'Sheep', 'Pokemon', 'Face', 'Heart', 'Island', 'Dog', 'Dogs', 'Ant', 'Child', 'Hand', 'Bug', 'Dragon', 'Bag', 'Cow', 'Butterfly', 'Tail']",87.19533712026619
579397f0-cb99-43da-990c-ade1095970f9,"['singer', 'baseball', 'river', 'kissing', 'texas', 'pan', 'sign', 'giraffe', 'cow', 'hydrant', 'cape', 'shipmast', 'dog', 'cloud', 'phantom', 'xenomorph', 'funnel', 'spout', 'tooth', 'head', 'face', 'glasses', 'horse']","['granite', 'hatchet', 'hands', 'horse', 'whale', 'butterfly', 'gesture', 'arm', 'person', 'bat', 'face', 'kick', 'bottle', 'minotaur', 'tornado', 'grenade', 'seahorse', 'heart', 'worm', 'kissing', 'hammock']","['europe', 'globe', 'england', 'kid', 'shirt', 'hair', 'constellation', 'wildfire', 'wolf', 'canopy', 'trees', 'topography', 'horse', 'crab', 'insect', 'warthog', 'elephant', 'gingerbread', 'hedgehog', 'croissant', 'seahorse']",86.84987522927779
d4b6612c-5e65-4bef-a131-043caef02a4d,"['chef', 'bird', 'America', 'head', 'sex', 'lion', 'mouse', 'nothing', 'gorilla', 'Queen', 'witch', 'clown']","['continent', 'mongoose', 'Qbert', 'dinosaur', 'rider', 'nothing', 'drumstick', 'man', 'person', 'face', 'rabbit']","['pterodactyl', 'nothing', 'lady', 'person', 'face', 'ghosts', 'lizard', 'cigarette', 'rabbit']",85.58418344916953
3bd6693a-a0ad-41ca-9688-c13205a2da0d,"['ogre', 'thumb', 'face', 'chicken', 'head', 'lamp', 'vase', 'cat', 'king', 'priest', 'crown', 'lady', 'frog', 'fish', 'foot', 'beard', 'dog', 'eye', 'boot', 'trashbag', 'yeller', 'neck', 'romance', 'book', 'woman', 'hydra', 'girl']","['boot', 'singer', 'sheep', 'alien', 'toddler', 'grinch', 'cheek', 'hat', 'bird', 'chick', 'car', 'head', 'foot', 'centaur', 'rider', 'smile', 'rooster', 'chimp', 'lady', 'smoke']","['witch', 'puppet', 'skull', 'woman', 'bridge', 'monster', 'bird', 'cat', 'star', 'teenager', 'glove', 'ball', 'alien', 'bust', 'ghost', 'child', 'angler fish', 'colon', 'imp', 'chicken']",84.82196728388469
f4655384-91fe-42cf-bef0-605770893509,"['chef', 'mother', 'farmer', 'river', 'tapir']","['face', 'iceland', 'penis', 'warthog', 'submarine', 'vulture', 'offal', 'man', 'mouse', 'giraffe', 'chandelier']","['mouse', 'kettle', 'britain', 'moose', 'cloud', 'bacteria', 'map', 'dog', 'pokemon', 'dragon', 'intersection', 'elephant', 'vase', 'worm']",
4003bd35-97bd-4d1b-8a70-66790e6211b0,['Mouths'],"['Skull', 'Fish', 'Rabbit', 'Dragon', 'Madagascar', 'Heart']",[],81.72751817674865
24d29274-9dc6-4b00-90f3-5f781df1249e,"['Tank', 'Hut', 'Chase', 'Slug', 'Supine', 'Nemo', 'Boar', 'Island', 'Mars', 'Weeee', 'Elephant', 'Cave', 'Playground', 'Trachea']","['caterpillar', 'Bra', 'Polar bear', 'Dinosaur', 'Shrimp', 'Seahorse', 'Acroyoga', 'Uterus', 'Fetus', 'Fire blowing', 'Dog', 'Tinkerbell', 'Perch', 'Tree', 'Human', 'Floating', 'Spiky', 'Snake', 'Pig', 'Aristotle', 'Surf']","['Coffee', 'Map', 'crustacean', 'Valentines', 'Demon', 'Vitiligo', 'Medieval', 'Argument', 'Bear', 'Lips', 'Starfish', 'Squid', 'Wagon', 'Blight', 'Stingray', 'Cheerleaders', 'Pom poms']",89.05210855522282
192c9731-1f6c-4e2a-b84f-2b9be0e937b0,"['Chicken', 'nuggets', 'country', 'man', 'head', 'butterfly', 'woman', 'octopus', 'alien']","['samurai', 'italy', 'hand', 'face', 'bat', 'tiger', 'butterfly', 'lion', 'man', 'salamander', 'puppet']","['mother', 'child', 'pixie', 'splatter', 'hat', 'face', 'hamster', 'islands', 'man', 'skull', 't-shirt', 'alien', 'dinosaur', 'fish', 'pig', 'eye', 'seahorse', 'frog', 'rat', 'hand', 'lighter', 'fist', 'skateboarder', 'tornado', 'bird', 'woman', 'creature', 'earring', 'bank', 'sockets', 'tear', 'monster', 'dentist', 'teeth', 'eyes', 'demon', 'godzilla', 'puppet', 'america', 'vulture', 'lion', 'bear', 'glass']",91.83226199768667
8a31250a-c12b-485e-b0b5-e346b8267657,"['Country', 'Orca', 'Whale', 'Seahorse', 'Person', 'Lady', 'Couple', 'Woman', 'Hourglass', 'Angel', 'Lizard']","['Kiss', 'Octopus', 'Boot', 'Dog', 'Breast', 'Ghosts', 'Woman', 'Ladies', 'Person', 'Tree', 'Animal', 'Girl']","['Earth', 'Canal', 'Shoe', 'Angel', 'Animal', 'Fox', 'Burglar', 'Couple', 'Fish', 'Goat', 'Dancer', 'Bunny', 'Person']",76.65837676752182
cead5caa-293e-4441-8cf8-a7efdc6fda14,"['smile', 'mouth', 'crotch', 'heart', 'uterus', 'faces', 'couple', 'river', 'paint dripping', 'separation', 'eyes', 'profile', 'art', 'chaos', 'clean', 'xray', 'scan', 'sharp', 'horns', 'upside', 'flaccid', 'negative', 'baby', 'vomit', 'hand', 'trouble', 'needy', 'drumstick', 'waiter', 'sideways', 'white', 'abstract', 'brain', 'drip', 'connected', 'black', 'spot', 'saturated', 'map', 'blob', 'shape', 'borders', 'peninsula', 'escape']","['map', 'islands', 'shade', 'trees', 'nothing', 'violin', 'hourglass', 'curves', 'eight', 'round', 'head', 'torso', 'arms', 'hug', 'face', 'australia', 'hat', 'triangle', 'wedge', 'chaos', 'wolves', 'tongue', 'mouth', 'muzzle', 'dogs', 'embryo', 'splotch', 'bloodstain', 'squeamish', 'confusion', 'dragon', 'frog', 'sea', 'cliff', 'moon', 'meanie', 'balls', 'nonsense', 'abstract', 'pucker', 'holes', 'opening', 'aperture', 'slit', 'dinosaur', 'spitting', 'snake', 'lake']","['cloud', 'sky', 'chaos', 'splotches', 'nothing', 'eyes', 'nose', 'grainy', 'ultrasound', 'lines', 'elephant', 'scribbles', 'mess', 'confusion', 'darkness', 'brushmarks', 'islands', 'continent', 'oceans', 'map', 'insect', 'hair', 'bug', 'painting', 'charcoal', 'sketch', 'abstract', 'art', 'busy', 'baby', 'thumbprints', 'crowded', 'disconnect', 'lady', 'dress', 'fancy', 'artist', 'brush', 'easel', 'scratch', 'barefoot', 'sketchy', 'pencil', 'drawing']",79.32559588835353
254e92d3-6124-402c-a8d5-5bc91d70eeb1,"['Man', 'Tube', 'Baby', 'Flower', 'Elephant', 'Dogs', 'Boy', 'Dog', 'Bra', 'Skirt']","['Continents', 'Alligator', 'Mushroom', 'Rhino', 'Woman', 'Girl', 'Carrot', 'Boy', 'Dog', 'Soccer', 'Dancer']","['Man', 'Horse', 'Dancer', 'Fairy', 'Bat', 'Nothing', 'Tricycle', 'Clouds', 'Sky', 'Boy', 'Skateboarder', 'Runners', 'Fish', 'Mouse']",90.31488949521666
177624e0-305b-43ee-8be4-854bbb08a532,"['God', 'Hawaii', 'Dress', 'Fart', 'Human', 'Head', 'Man', 'Girl', 'Hair', 'Backpack', 'Child', 'Dog', 'Genie', 'Hand', 'Face', 'Bird', 'Chicken', 'Disorder', 'People', 'Hunchback', 'Mountain', 'Person', 'Arm', 'Needle', 'Father', 'Hug']","['Face', 'Stomach', 'Steam', 'Tea pot', 'Ghost', 'Giraffe', 'Dance', 'Head', 'Gun', 'Soldier', 'Frog', 'Dog', 'Knees', 'Faces', 'Anteater', 'Nose', 'Human', 'Bird', 'Fall', 'Bugs', 'Bathtub', 'Man', 'Goat']","['Map', 'europe', 'bird', 'fish', 'hippo', 'soldier', 'sword', 'Head', 'Human', 'Legs', 'Bubble', 'Sea', 'Coral', 'Grass', 'Waves', 'Claw', 'Animal', 'Yell', 'Kids', 'Kiss', 'Fight', 'Humans', 'Lady', 'Bangs', 'Mother', 'Gun', 'Person', 'Poodle', 'Baby']",87.4133321190519
ff952f5b-a7a9-458e-b8cd-e338e6e14d34,"['Rabbit', 'Eagle', 'Pig', 'Woman', 'Creature', 'Man', 'Cat']","['Dragon', 'Alien', 'Alligator', 'Bird', 'Pig', 'Hand', 'Woman']","['Unicorn', 'Rabbit', 'Boy', 'Face']",76.68006361595222
d1196e7e-54d4-46ba-927f-6b7d64ce9813,"['Swan', 'Neck', 'Witch', 'Chin', 'Hat', 'Man', 'Nose', 'Drinking', 'Woman', 'Hair', 'Old-fashioned', 'Ghost', 'Head', 'Thinking', 'Person', 'Idea', 'Turnip', 'Schnauzer']","['Women’s', 'Head', 'Updo', 'Man', 'beard', 'Long chin', 'Eating', 'Gnome', 'Chin', 'Jesus', 'Leaning', 'Pious', 'Pelvis', 'Heart', 'Lovers', 'Woman', 'Dog', 'Daddy', 'Baby']","['Island', 'Turtle', 'Man', 'Sewing', 'Old-fashioned', 'Planet', 'Italy', 'Rabbit', 'Clouds', 'Cat', 'Rivers', 'Woman', 'Baby']",80.32689727842808
3cb02bd9-9ad7-475b-96e8-5bcfbb26c906,"['turkey head', 'island', 'log', 'trophy', 'claw', 'isthmus', 'deck', 'grinch', 'camel', 'australia', 'chicken', 'torso', 'kiss', 'man', 'nugget', 'africa', 'monkey', 'mustache']","['shield', 'kettle', 'wolf', 'mouth', 'seal', 'cat', 'iran', 'helmet', 'wave', 'twins', 'hair', 'screw', 'bicep', 'pendulum', 'sock', 'drill', 'man', 'poodle', 'trumpet', 'snake', 'branch', 'snarl']","['australia', 'pan', 'goose', 'europe', 'duster', 'rocket', 'snake', 'elephant', 'skull', 'bubble', 'lamp', 'slug', 'eye', 'archipelago', 'pancake', 'curve', 'archer', 'mermaid']",
dd260863-f8df-4609-8c5a-c4ab58161f09,"['Finger', 'Rabbit', 'Tower', 'Airplane', 'Dove', 'Monster', 'W', 'Heart', 'Backpacker', 'Dog', 'Queen', 'Woman', 'Santa']","['Sheep', 'Hippo', 'Ghost', 'Cat', 'Lamb', 'Giraffe', 'Alien', 'Snoopy', 'Farmer', 'Dino']","['Cow', 'Africa', 'Clouds', 'Squirrel', 'Monster', 'Anteater', 'Alligator', 'Pig', 'Birds']",81.8140366691209
d61c4d5c-cc4b-4b4f-987c-db84a12cca80,['face'],[],"['face', 'cartoon cat']",80.91355257091068
5142419b-c7bf-4e3e-8178-00ea40f4b53d,"['continent', 'lake', 'map', 'island', 'inland', 'cave', 'italy', 'ogre', 'drip', 'mouth', 'blob', 'antarctica', 'creature', 'cell', 'dinosaurs', 'dragon', 'bird', 'shrimp', 'giant']","['sea', 'iceland', 'eyes', 'alien', 'beast', 'head', 'mouth', 'dragon', 'gotland', 'skull', 'larvae', 'ant', 'leviathan', 'bunny', 'duck']","['splat', 'dog', 'denmark', 'faroe', 'norway', 'hoof', 'leg', 'demon', 'anomalocaris', 'ghost', 'horse', 'japan', 'wings', 'smile', 'creature', 'larvae']",
20c6cd17-5844-490f-be43-faa927dcabd2,"['crow', 'face']","['lamb', 'human head', 'face', 'ghost']","['cat', 'eyes', 'head']",83.82905593496703
