user_id,fd_level,n_unique_words,spread
c2eee908-0a66-43dc-9502-a2507e495997,FD16,5,0.6400919595250616
25498aa4-2ecb-4fae-9ae7-1748d6abad6e,FD12,11,0.7427717192073983
25498aa4-2ecb-4fae-9ae7-1748d6abad6e,FD14,10,0.718007335094399
25498aa4-2ecb-4fae-9ae7-1748d6abad6e,FD16,10,0.6513786919970364
014f39ee-300f-483e-bba7-1a85e1c3be9c,FD12,10,0.7213723699712808
014f39ee-300f-483e-bba7-1a85e1c3be9c,FD14,9,0.7711698062780776
014f39ee-300f-483e-bba7-1a85e1c3be9c,FD16,9,0.676730678247951
15f57e22-b9f3-4f71-977b-ae6d997cb183,FD12,28,0.6942379922415367
15f57e22-b9f3-4f71-977b-ae6d997cb183,FD14,30,0.7197476996581069
15f57e22-b9f3-4f71-977b-ae6d997cb183,FD16,21,0.689641701508192
1ebd1801-8ecd-4fba-aeee-e094e560ecbb,FD12,5,0.728097712128227
1ebd1801-8ecd-4fba-aeee-e094e560ecbb,FD14,4,0.6117167270379386
1ebd1801-8ecd-4fba-aeee-e094e560ecbb,FD16,3,0.563328582053615
62377def-d8eb-41ac-89ec-695508dc6da6,FD12,5,0.6806550091113743
62377def-d8eb-41ac-89ec-695508dc6da6,FD14,9,0.7304850840537989
62377def-d8eb-41ac-89ec-695508dc6da6,FD16,8,0.643901940395355
62e62271-f365-4361-8fd6-4d6c98971d40,FD12,45,0.7457710239364089
62e62271-f365-4361-8fd6-4d6c98971d40,FD14,48,0.7299060052671218
62e62271-f365-4361-8fd6-4d6c98971d40,FD16,48,0.7413550482715976
2f6970a0-9339-48de-8deb-5b64f43603a7,FD12,21,0.7454543280035557
2f6970a0-9339-48de-8deb-5b64f43603a7,FD14,16,0.7249423470288738
2f6970a0-9339-48de-8deb-5b64f43603a7,FD16,16,0.7593236249517651
f9a42e20-60b2-4e5b-b9b5-e097e6b0742a,FD12,8,0.7462558756156028
f9a42e20-60b2-4e5b-b9b5-e097e6b0742a,FD14,8,0.697159432865594
f9a42e20-60b2-4e5b-b9b5-e097e6b0742a,FD16,10,0.7823617086030235
2193a71d-de6d-47bf-8533-014ccbd2f5c6,FD12,11,0.7252773388361615
2193a71d-de6d-47bf-8533-014ccbd2f5c6,FD14,9,0.7176843039355716
2193a71d-de6d-47bf-8533-014ccbd2f5c6,FD16,13,0.7696039552180882
5e3a2c8b-9174-48ae-9fd1-723f66305213,FD12,22,0.7437586552160305
5e3a2c8b-9174-48ae-9fd1-723f66305213,FD14,26,0.714123947019432
5e3a2c8b-9174-48ae-9fd1-723f66305213,FD16,25,0.7153847021222
e407eb4e-6846-4cf5-97da-fbe6c4443962,FD12,14,0.7595023113589783
e407eb4e-6846-4cf5-97da-fbe6c4443962,FD14,8,0.6879164199870335
e407eb4e-6846-4cf5-97da-fbe6c4443962,FD16,8,0.7104897578545091
297e893e-9eda-4b1e-a429-3b3d666c1a2b,FD12,5,0.8022334157136057
297e893e-9eda-4b1e-a429-3b3d666c1a2b,FD14,6,0.8130221688783378
297e893e-9eda-4b1e-a429-3b3d666c1a2b,FD16,5,0.7395007870900843
25cdb6d5-9315-41bd-91e7-14d46c4102e7,FD12,6,0.7216195240227266
25cdb6d5-9315-41bd-91e7-14d46c4102e7,FD14,4,0.7200165744923054
25cdb6d5-9315-41bd-91e7-14d46c4102e7,FD16,8,0.7377403171786043
d7923ff7-6c09-4f9a-9ef9-b15aed33c4a8,FD12,3,0.7094488387935565
d7923ff7-6c09-4f9a-9ef9-b15aed33c4a8,FD14,4,0.6877131087101749
d7923ff7-6c09-4f9a-9ef9-b15aed33c4a8,FD16,3,0.6546707348805321
481a6e7d-3317-49fb-8ca5-d42fc779e770,FD12,10,0.7129515549844039
481a6e7d-3317-49fb-8ca5-d42fc779e770,FD14,7,0.6657974810474634
481a6e7d-3317-49fb-8ca5-d42fc779e770,FD16,8,0.6581697779619672
61b14ace-f671-486f-a32a-6fcdd910d6a9,FD12,19,0.6979028117279711
61b14ace-f671-486f-a32a-6fcdd910d6a9,FD14,27,0.7344681328929535
61b14ace-f671-486f-a32a-6fcdd910d6a9,FD16,11,0.7100549908518983
24307a75-4128-44d7-85db-22e63b31c34c,FD12,19,0.7136537405676381
24307a75-4128-44d7-85db-22e63b31c34c,FD14,14,0.7213301967750764
24307a75-4128-44d7-85db-22e63b31c34c,FD16,11,0.7151353884157534
5cc6d890-977e-48ee-b355-3bba937feca5,FD12,9,0.7695862606476815
5cc6d890-977e-48ee-b355-3bba937feca5,FD14,12,0.7250859980432236
5cc6d890-977e-48ee-b355-3bba937feca5,FD16,13,0.72489694893344
4f123d9a-a551-4c77-92fa-7f11f52d1b99,FD12,7,0.7301326088006335
4f123d9a-a551-4c77-92fa-7f11f52d1b99,FD14,6,0.7129910878235827
4f123d9a-a551-4c77-92fa-7f11f52d1b99,FD16,5,0.7652406474657968
581f6998-cfa9-45bf-bb99-ba21d1a1635f,FD12,5,0.7670793680416034
581f6998-cfa9-45bf-bb99-ba21d1a1635f,FD14,8,0.7381820746893931
581f6998-cfa9-45bf-bb99-ba21d1a1635f,FD16,3,0.6936285036856864
2f01cd9e-7334-4eaf-ab95-be7cfafbbec5,FD12,23,0.7341672523329106
2f01cd9e-7334-4eaf-ab95-be7cfafbbec5,FD14,15,0.7558907888139255
2f01cd9e-7334-4eaf-ab95-be7cfafbbec5,FD16,18,0.7451906137602224
825a3000-bd59-483b-8288-5e8153b17e64,FD12,12,0.7143027495022971
825a3000-bd59-483b-8288-5e8153b17e64,FD14,12,0.6706597566565294
825a3000-bd59-483b-8288-5e8153b17e64,FD16,8,0.7405879572530575
72ba06fa-500c-4be5-a10f-92069419cc42,FD12,10,0.7215569667882457
72ba06fa-500c-4be5-a10f-92069419cc42,FD14,4,0.7873069003259824
72ba06fa-500c-4be5-a10f-92069419cc42,FD16,5,0.5945750543867947
a999e207-447b-4b61-aaa1-fd37ac35f355,FD12,12,0.6897804252081083
a999e207-447b-4b61-aaa1-fd37ac35f355,FD14,12,0.7032917540609764
a999e207-447b-4b61-aaa1-fd37ac35f355,FD16,10,0.6700411314622423
0bd979b0-1ab5-41e5-b665-94c7a9740a24,FD12,4,0.5425459245628458
0bd979b0-1ab5-41e5-b665-94c7a9740a24,FD14,4,0.5994389905222373
0bd979b0-1ab5-41e5-b665-94c7a9740a24,FD16,5,0.6488391480525619
04bc5473-f93b-4f6d-ac21-71d57a5ae025,FD12,5,0.6411254159218414
04bc5473-f93b-4f6d-ac21-71d57a5ae025,FD14,8,0.7229971662859598
04bc5473-f93b-4f6d-ac21-71d57a5ae025,FD16,6,0.7118606118825124
cb9d61bd-f3e0-4b18-8a98-e18c6998236e,FD12,8,0.7118556972939909
cb9d61bd-f3e0-4b18-8a98-e18c6998236e,FD14,8,0.7166989126000087
cb9d61bd-f3e0-4b18-8a98-e18c6998236e,FD16,10,0.7049066713992661
41d403e9-68a1-4ec7-9e48-145e74ee5efc,FD12,24,0.7119721442761324
41d403e9-68a1-4ec7-9e48-145e74ee5efc,FD14,26,0.708829693504512
41d403e9-68a1-4ec7-9e48-145e74ee5efc,FD16,17,0.6881985276961272
579397f0-cb99-43da-990c-ade1095970f9,FD12,22,0.7440050733190751
579397f0-cb99-43da-990c-ade1095970f9,FD14,21,0.7382918693118004
579397f0-cb99-43da-990c-ade1095970f9,FD16,21,0.7488575889946361
d4b6612c-5e65-4bef-a131-043caef02a4d,FD12,11,0.6924487764614968
d4b6612c-5e65-4bef-a131-043caef02a4d,FD14,10,0.7752945977967395
d4b6612c-5e65-4bef-a131-043caef02a4d,FD16,8,0.661492312444402
3bd6693a-a0ad-41ca-9688-c13205a2da0d,FD12,22,0.6880816160398554
3bd6693a-a0ad-41ca-9688-c13205a2da0d,FD14,20,0.7171725759483913
3bd6693a-a0ad-41ca-9688-c13205a2da0d,FD16,19,0.6933220259397561
4003bd35-97bd-4d1b-8a70-66790e6211b0,FD14,6,0.6808359476275836
24d29274-9dc6-4b00-90f3-5f781df1249e,FD12,14,0.7285249334870466
24d29274-9dc6-4b00-90f3-5f781df1249e,FD14,19,0.7241694698147099
24d29274-9dc6-4b00-90f3-5f781df1249e,FD16,15,0.7764006250456863
192c9731-1f6c-4e2a-b84f-2b9be0e937b0,FD12,9,0.706411494009966
192c9731-1f6c-4e2a-b84f-2b9be0e937b0,FD14,11,0.7171653551961488
192c9731-1f6c-4e2a-b84f-2b9be0e937b0,FD16,17,0.6900285188102084
8a31250a-c12b-485e-b0b5-e346b8267657,FD12,11,0.7389326486679759
8a31250a-c12b-485e-b0b5-e346b8267657,FD14,12,0.6800474891552589
8a31250a-c12b-485e-b0b5-e346b8267657,FD16,13,0.6929462799927001
cead5caa-293e-4441-8cf8-a7efdc6fda14,FD12,40,0.7430020572078084
cead5caa-293e-4441-8cf8-a7efdc6fda14,FD14,46,0.7431179715801682
