url,tertile,fd_level,n_words,n_users,vocab_entropy,modal_share,mean_pair_sim
images/FD12/FD_12_41.png,High,FD12,20,13,4.221928094887363,0.1,0.28193430016438165
images/FD12/FD_12_42.png,Low,FD12,27,10,4.680813428089396,0.07407407407407407,0.2693558435390393
images/FD12/FD_12_42.png,Mid,FD12,41,18,5.144018163101899,0.07317073170731707,0.2624370071291924
images/FD12/FD_12_42.png,High,FD12,16,9,3.75,0.125,0.27262222111225126
images/FD12/FD_12_43.png,Low,FD12,27,12,4.176752669776921,0.18518518518518517,0.3438929765919844
images/FD12/FD_12_43.png,Mid,FD12,17,10,3.9698157824268097,0.11764705882352941,0.26777912490069866
images/FD12/FD_12_43.png,High,FD12,44,22,4.998871107126151,0.06818181818181818,0.2776896145443122
images/FD12/FD_12_44.png,Low,FD12,24,15,4.017894147619622,0.20833333333333334,0.2887659537543853
images/FD12/FD_12_44.png,Mid,FD12,28,13,4.735926350629035,0.07142857142857142,0.2912542244295279
images/FD12/FD_12_44.png,High,FD12,18,8,4.058813890331201,0.1111111111111111,0.26493141662329434
images/FD12/FD_12_45.png,Low,FD12,10,5,3.321928094887362,0.1,0.3315524791677793
images/FD12/FD_12_45.png,Mid,FD12,28,13,4.664497779200463,0.07142857142857142,0.30076588089267414
images/FD12/FD_12_45.png,High,FD12,20,14,3.5841837197791886,0.2,0.3151691514501969
images/FD12/FD_12_46.png,Low,FD12,22,13,4.004886164091842,0.18181818181818182,0.3179152337710063
images/FD12/FD_12_46.png,Mid,FD12,20,11,3.721928094887362,0.2,0.3264975626766682
images/FD12/FD_12_46.png,High,FD12,19,12,4.037401197654112,0.10526315789473684,0.2785837562382221
images/FD12/FD_12_47.png,Low,FD12,17,9,3.404542813342292,0.29411764705882354,0.33587067931890485
images/FD12/FD_12_47.png,Mid,FD12,19,9,3.997670276487613,0.15789473684210525,0.30322196990251543
images/FD12/FD_12_47.png,High,FD12,21,12,4.070656113151928,0.14285714285714285,0.2874450928469499
images/FD12/FD_12_48.png,Low,FD12,30,15,4.7068905956085185,0.06666666666666667,0.31056484043598176
images/FD12/FD_12_48.png,Mid,FD12,19,9,4.247927513443585,0.05263157894736842,0.2532685009265939
images/FD12/FD_12_48.png,High,FD12,30,18,4.119902579793958,0.16666666666666666,0.32861546898881594
images/FD12/FD_12_49.png,Low,FD12,26,13,4.469670487371861,0.07692307692307693,0.3065119844178359
images/FD12/FD_12_49.png,Mid,FD12,26,14,4.392747410448784,0.07692307692307693,0.27368823463718095
images/FD12/FD_12_49.png,High,FD12,26,15,4.440636352673266,0.11538461538461539,0.2750854281087716
images/FD12/FD_12_5.png,Low,FD12,23,13,4.2626923908396215,0.08695652173913043,0.27252830140292644
images/FD12/FD_12_5.png,Mid,FD12,35,13,4.936286231168866,0.08571428571428572,0.26755865193903444
images/FD12/FD_12_5.png,High,FD12,31,16,4.889680181354619,0.06451612903225806,0.28298100548485916
images/FD12/FD_12_50.png,Low,FD12,19,8,3.997670276487613,0.15789473684210525,0.2850094625726342
images/FD12/FD_12_50.png,Mid,FD12,10,9,3.121928094887362,0.2,0.27113649288813274
images/FD12/FD_12_50.png,High,FD12,38,18,5.142664355548851,0.05263157894736842,0.24403542667627334
images/FD12/FD_12_51.png,Low,FD12,20,12,4.321928094887363,0.05,0.260659608989954
images/FD12/FD_12_51.png,Mid,FD12,36,14,4.947702779220089,0.05555555555555555,0.2984479940185944
images/FD12/FD_12_51.png,High,FD12,23,13,4.349648912578752,0.08695652173913043,0.285577913125356
images/FD12/FD_12_52.png,Low,FD12,29,13,4.694019357121934,0.10344827586206896,0.32456049852073193
images/FD12/FD_12_52.png,Mid,FD12,21,8,4.070656113151928,0.14285714285714285,0.28689313172052305
images/FD12/FD_12_52.png,High,FD12,20,12,3.8841837197791893,0.15,0.32912297745545704
images/FD12/FD_12_53.png,Low,FD12,38,18,5.142664355548851,0.05263157894736842,0.27215474550922714
images/FD12/FD_12_53.png,Mid,FD12,25,15,4.403856189774724,0.08,0.28330382486184436
images/FD12/FD_12_53.png,High,FD12,20,9,4.221928094887363,0.1,0.26497157049675785
images/FD12/FD_12_54.png,Low,FD12,16,10,3.375,0.25,0.3153122692306836
images/FD12/FD_12_54.png,Mid,FD12,26,18,4.5465935642949376,0.07692307692307693,0.3052486252536376
images/FD12/FD_12_54.png,High,FD12,30,15,4.7068905956085185,0.06666666666666667,0.26735045621792475
images/FD12/FD_12_55.png,Low,FD12,27,14,4.680813428089396,0.07407407407407407,0.2620563250780106
