image_url,fd_level,n_trials,n_pareidolia,mean_n_words,unique_first,pareidolia_rate,word_diversity,agreement,mean,std,skewness,kurtosis,spectral_slope,spectral_residual,power_low,power_mid,power_high,edge_mean,edge_std,local_contrast_mean,local_contrast_std,n_components,largest_component,mean_component_size,component_size_std,pixel_entropy,lr_symmetry,tb_symmetry,grad_symmetry_lr,coarse_symmetry_lr,fourier_symmetry_lr
stimuli/FD12/FD_12_48.png,FD12,48,42,1.6458333333333333,34,0.875,0.7083333333333334,0.11904761904761904,0.5263938903808594,0.4993028765694858,-0.10572296543613587,-1.9888226545793901,2.7031391822501956,0.20546587235027705,0.999975605154865,1.86285981308259e-05,5.766247004068597e-06,0.03014409470048943,0.32863496540733717,0.022269714589728262,0.09156554766593131,10,0.3737306594848633,0.05263938903808594,0.11198447176534021,0.6917534025390686,0.3967991089280646,0.42151805868424636,0.9999967144779454,0.3999603364622055,0.8820849665650955
stimuli/FD16/FD_16_7.png,FD16,40,35,1.65,32,0.875,0.8,0.08571428571428572,0.3420896530151367,0.4744094458536003,0.6657133341885162,-1.5568257566836095,2.2509984463850317,0.18700862511598607,0.9995782844141323,0.000304021676058673,0.00011769390980894258,0.2184978412992746,0.8198424595222228,0.10253285816886712,0.1705513741573722,1131,0.23296546936035156,0.00030246653670657533,0.007151353884753354,0.6424119576473801,0.1499002909657335,0.10283934391998988,0.999991485384833,0.15553064275858694,0.6636467133084396
stimuli/FD12/FD_12_14.png,FD12,48,42,1.5833333333333333,32,0.875,0.6666666666666666,0.11904761904761904,0.5705547332763672,0.49499699959929117,-0.2850713573354284,-1.9187343212269377,2.7325229680608896,0.19740156213128027,0.9999743458864179,1.972845471584735e-05,5.9256588667282446e-06,0.030167166821464447,0.32960645946368317,0.02301848080187286,0.09294754663478669,7,0.5337371826171875,0.08150781903948102,0.18489265422318754,0.6831580782611952,0.5710892258473588,0.3301975784758042,0.9999990726010821,0.5731577538041812,0.7907576073169892
stimuli/FD12/FD_12_5.png,FD12,48,42,1.8541666666666667,34,0.875,0.7083333333333334,0.09523809523809523,0.6778459548950195,0.4673016331316195,-0.7611612812186673,-1.420633503973557,2.735053253920275,0.20058571306145756,0.9999678252268388,2.4784321979077713e-05,7.390451181913275e-06,0.03127573771980634,0.33594078248048054,0.023945662022735296,0.09463472853825697,5,0.6148767471313477,0.1355691909790039,0.24055674162081853,0.6284826121696627,0.12368987160838975,0.5537441014572299,0.9999974978688012,0.13006730786600618,0.8020780428783897
stimuli/FD14/FD_14_5.png,FD14,47,41,1.9148936170212767,34,0.8723404255319149,0.723404255319149,0.0975609756097561,0.49657630920410156,0.4999882782039336,0.013695084245563243,-1.999812444667507,2.6037671145224994,0.19241761158978385,0.9998913592778014,8.233104679141782e-05,2.6309675407419244e-05,0.08417978400160912,0.5402655342158486,0.05610547818646796,0.13796453463975875,84,0.42914581298828125,0.005911622728620257,0.046874224439577186,0.6931238817223306,0.06635812989594282,-0.2174039569735365,0.9999994721900918,0.07250731282771147,0.48526986150675794
stimuli/FD14/FD_14_47.png,FD14,46,40,1.9782608695652173,28,0.8695652173913043,0.6086956521739131,0.15,0.6053571701049805,0.4887738400400232,-0.43110805642279604,-1.8141458436873599,2.5406284311018275,0.19243179556185527,0.9999043167844257,7.210415549550497e-05,2.3579060078714616e-05,0.08158200957680069,0.527756883985676,0.05041696680376902,0.1316821727304619,144,0.3576927185058594,0.004203869236840142,0.035651010882744014,0.670779785743798,0.35251272875068673,0.4109408079103811,0.9999959553820583,0.3574660130380671,0.8247221589013346
stimuli/FD14/FD_14_91.png,FD14,53,46,1.6415094339622642,38,0.8679245283018868,0.7169811320754716,0.13043478260869565,0.6198101043701172,0.4854333516465691,-0.49362123127191926,-1.756338080037594,2.4803704884731013,0.207389826156531,0.9998939067763212,7.847143627685943e-05,2.7621787402162012e-05,0.08773629450592094,0.5417206361729883,0.05155077178728846,0.13197487427485757,196,0.6038980484008789,0.0031622964508679447,0.04302496958120422,0.6641571579631007,0.3608485983504795,0.6012330288125486,0.9999846009212255,0.36891062272139163,0.8174299007054455
stimuli/FD12/FD_12_29.png,FD12,53,46,1.6037735849056605,32,0.8679245283018868,0.6037735849056604,0.2391304347826087,0.5289411544799805,0.49916170684194705,-0.11595903324829492,-1.9865535026081214,2.7250133325486847,0.20290455210562455,0.999971019898464,2.224196239032814e-05,6.738139145770512e-06,0.032420230507051624,0.3411739186473634,0.02468777766153087,0.09585583417660849,10,0.5242910385131836,0.05289411544799805,0.15713793391881936,0.6914712077223741,0.5137008375579946,0.4531105768605557,0.9999958326673374,0.5173932787877512,0.8750695829818039
stimuli/FD12/FD_12_77.png,FD12,45,39,1.511111111111111,29,0.8666666666666667,0.6444444444444445,0.10256410256410256,0.4461698532104492,0.4970938697033141,0.2165794030881078,-1.9530933621579987,2.6960077408750083,0.19683819033787797,0.9999726037627528,2.103103025101066e-05,6.36520699612719e-06,0.03244162672198843,0.3410712395030957,0.023826890948036056,0.09436954043547463,10,0.2641754150390625,0.044616985321044925,0.09109960294057923,0.6873407081887586,0.22627462384815022,0.3250157379284121,0.9999950891339082,0.2308769794481645,0.8215617548020948
stimuli/FD12/FD_12_17.png,FD12,45,39,1.8222222222222222,31,0.8666666666666667,0.6888888888888889,0.07692307692307693,0.5522861480712891,0.4972586436854238,-0.21029759355723318,-1.9557749221440375,2.747999593054776,0.1980722103666716,0.9999712667271898,2.216730064877647e-05,6.565972161414661e-06,0.0321899324463795,0.34122926390334607,0.025082354452643896,0.09692286477870565,1,0.5522861480712891,0.5522861480712891,0.0,0.6876696336681285,0.5901840147544798,0.2417014005864912,0.9999951337154119,0.5935837166912065,0.8565367120757271
